2019-08-20 13:39:02.947698;15
2019-08-20 13:39:06.955682;15
2019-08-20 13:39:10.965014;15
2019-08-20 13:39:14.976244;15
2019-08-20 13:39:18.986618;15
2019-08-20 13:39:22.996603;15
2019-08-20 13:39:27.007395;15
2019-08-20 13:39:31.017353;15
2019-08-20 13:39:35.024395;15
2019-08-20 13:39:39.034546;15
2019-08-20 13:39:43.044169;15
2019-08-20 13:39:47.054671;15
2019-08-20 13:39:51.064438;15
2019-08-20 13:39:55.073017;15
2019-08-20 13:39:59.083982;15
2019-08-20 13:40:03.094253;15
2019-08-20 13:40:07.105159;15
2019-08-20 13:40:11.115303;15
2019-08-20 13:40:15.126521;15
2019-08-20 13:40:19.137021;15
2019-08-20 13:40:23.144476;15
2019-08-20 13:40:27.153272;15
2019-08-20 13:40:31.163471;15
2019-08-20 13:40:35.172288;15
2019-08-20 13:40:39.181069;15
2019-08-20 13:40:43.191332;15
2019-08-20 13:40:47.201340;15
2019-08-20 13:40:51.212264;15
2019-08-20 13:40:55.222828;15
2019-08-20 13:40:59.230985;15
2019-08-20 13:41:03.240994;15
2019-08-20 13:41:07.251996;15
2019-08-20 13:41:11.263157;15
2019-08-20 13:41:15.272095;15
2019-08-20 13:41:19.282410;15
2019-08-20 13:41:23.292492;15
2019-08-20 13:41:27.302690;15
2019-08-20 13:41:31.312597;15
2019-08-20 13:41:35.322858;15
2019-08-20 13:41:39.332434;15
2019-08-20 13:41:43.340309;15
2019-08-20 13:41:47.349183;15
2019-08-20 13:41:51.358417;15
2019-08-20 13:41:55.367541;15
2019-08-20 13:41:59.376399;15
2019-08-20 13:42:03.385197;15
2019-08-20 13:42:07.393350;15
2019-08-20 13:42:11.400433;15
2019-08-20 13:42:15.410786;15
2019-08-20 13:42:19.418055;15
2019-08-20 13:42:23.427307;15
2019-08-20 13:42:27.436320;15
2019-08-20 13:42:31.446590;15
2019-08-20 13:42:35.455838;15
2019-08-20 13:42:39.466280;15
2019-08-20 13:42:43.473534;15
2019-08-20 13:42:47.482545;15
2019-08-20 13:42:51.491537;15
2019-08-20 13:42:55.500712;15
2019-08-20 13:42:59.510996;15
2019-08-20 13:43:03.522153;15
2019-08-20 13:43:07.531115;15
2019-08-20 13:43:11.539101;15
2019-08-20 13:43:15.548029;15
2019-08-20 13:43:19.557628;15
2019-08-20 13:43:23.566785;15
2019-08-20 13:43:27.577246;15
2019-08-20 13:43:31.586423;15
2019-08-20 13:43:35.596363;15
2019-08-20 13:43:39.606342;15
2019-08-20 13:43:43.616570;15
2019-08-20 13:43:47.628252;15
2019-08-20 13:43:51.638291;15
2019-08-20 13:43:55.648105;15
2019-08-20 13:43:59.658933;15
2019-08-20 13:44:03.669236;15
2019-08-20 13:44:07.679536;15
2019-08-20 13:44:11.688343;15
2019-08-20 13:44:15.699032;15
2019-08-20 13:44:19.708581;15
2019-08-20 13:44:23.719216;15
2019-08-20 13:44:27.729253;15
2019-08-20 13:44:31.739261;15
2019-08-20 13:44:35.750358;15
2019-08-20 13:44:39.759966;15
2019-08-20 13:44:43.768649;15
2019-08-20 13:44:47.778362;15
2019-08-20 13:44:51.787175;15
2019-08-20 13:44:55.796044;15
2019-08-20 13:44:59.805470;15
2019-08-20 13:45:03.815630;15
2019-08-20 13:45:07.824354;15
2019-08-20 13:45:11.835812;15
2019-08-20 13:45:15.844467;15
2019-08-20 13:45:19.854673;15
2019-08-20 13:45:23.863535;15
2019-08-20 13:45:27.874115;15
2019-08-20 13:45:31.883355;15
2019-08-20 13:45:35.893261;15
2019-08-20 13:45:39.903419;15
2019-08-20 13:45:43.911007;15
2019-08-20 13:45:47.917448;15
2019-08-20 13:45:51.926663;15
2019-08-20 13:45:55.935581;15
2019-08-20 13:45:59.940357;15
