2019-08-19 14:22:51.102855;31
2019-08-19 14:22:55.109375;31
2019-08-19 14:22:59.116426;31
2019-08-19 14:23:03.124938;31
2019-08-19 14:23:07.134175;31
2019-08-19 14:23:11.143944;31
2019-08-19 14:23:15.153674;31
2019-08-19 14:23:19.162816;31
2019-08-19 14:23:23.172507;31
2019-08-19 14:23:27.182891;31
2019-08-19 14:23:31.191648;31
2019-08-19 14:23:35.200328;31
2019-08-19 14:23:39.209123;31
2019-08-19 14:23:43.218328;31
2019-08-19 14:23:47.228177;31
2019-08-19 14:23:51.237024;31
2019-08-19 14:23:55.246461;31
2019-08-19 14:23:59.256263;31
2019-08-19 14:24:03.265130;31
2019-08-19 14:24:07.275207;31
2019-08-19 14:24:11.285129;31
2019-08-19 14:24:15.295286;31
2019-08-19 14:24:19.305395;31
2019-08-19 14:24:23.314654;31
2019-08-19 14:24:27.323490;31
2019-08-19 14:24:31.333207;31
2019-08-19 14:24:35.342349;31
2019-08-19 14:24:39.352058;31
2019-08-19 14:24:43.360661;31
2019-08-19 14:24:47.370631;31
2019-08-19 14:24:51.379708;31
2019-08-19 14:24:55.388311;31
2019-08-19 14:24:59.393522;31
2019-08-19 14:25:03.402736;31
2019-08-19 14:25:07.411766;31
2019-08-19 14:25:11.420240;31
2019-08-19 14:25:15.429034;31
2019-08-19 14:25:19.439239;31
2019-08-19 14:25:23.448091;31
2019-08-19 14:25:27.456894;31
2019-08-19 14:25:31.467081;31
2019-08-19 14:25:35.476973;31
2019-08-19 14:25:39.486580;31
2019-08-19 14:25:43.494788;31
2019-08-19 14:25:47.502721;31
2019-08-19 14:25:51.514416;31
2019-08-19 14:25:55.524388;31
2019-08-19 14:25:59.535018;31
2019-08-19 14:26:03.545105;31
2019-08-19 14:26:07.555631;31
2019-08-19 14:26:11.564376;31
2019-08-19 14:26:15.574743;31
2019-08-19 14:26:19.584570;31
2019-08-19 14:26:23.594802;31
2019-08-19 14:26:27.604604;31
2019-08-19 14:26:31.614437;31
2019-08-19 14:26:35.624356;31
2019-08-19 14:26:39.634621;31
2019-08-19 14:26:43.644418;30
2019-08-19 14:26:47.654534;28
2019-08-19 14:26:51.664980;28
2019-08-19 14:26:55.674500;28
2019-08-19 14:26:59.684998;28
2019-08-19 14:27:03.695399;24
2019-08-19 14:27:07.705330;24
2019-08-19 14:27:11.716300;24
2019-08-19 14:27:15.726500;24
2019-08-19 14:27:19.736373;24
2019-08-19 14:27:23.746502;24
2019-08-19 14:27:27.756267;24
2019-08-19 14:27:31.766453;24
2019-08-19 14:27:35.775423;24
2019-08-19 14:27:39.785516;24
2019-08-19 14:27:43.795620;24
2019-08-19 14:27:47.805601;24
2019-08-19 14:27:51.815848;24
2019-08-19 14:27:55.824532;24
2019-08-19 14:27:59.835736;24
2019-08-19 14:28:03.846132;24
2019-08-19 14:28:07.855913;24
2019-08-19 14:28:11.866146;24
2019-08-19 14:28:15.876035;24
2019-08-19 14:28:19.886366;24
2019-08-19 14:28:23.896198;24
2019-08-19 14:28:27.905308;24
2019-08-19 14:28:31.915832;24
2019-08-19 14:28:35.925728;24
2019-08-19 14:28:39.935699;24
2019-08-19 14:28:43.944394;24
2019-08-19 14:28:47.954845;24
2019-08-19 14:28:51.960619;24
2019-08-19 14:28:55.971776;24
2019-08-19 14:28:59.982490;24
2019-08-19 14:29:03.992104;24
2019-08-19 14:29:08.000783;24
2019-08-19 14:29:12.009643;24
2019-08-19 14:29:16.018901;24
2019-08-19 14:29:20.027753;24
2019-08-19 14:29:24.035921;24
2019-08-19 14:29:28.044516;24
2019-08-19 14:29:32.053187;24
2019-08-19 14:29:36.062374;24
2019-08-19 14:29:40.071237;24
2019-08-19 14:29:44.079951;24
2019-08-19 14:29:48.088682;24
2019-08-19 14:29:52.098025;24
2019-08-19 14:29:56.106959;24
2019-08-19 14:30:00.111679;24
2019-08-19 14:30:04.119729;24
2019-08-19 14:30:08.130502;24
2019-08-19 14:30:12.140558;24
2019-08-19 14:30:16.151503;24
2019-08-19 14:30:20.159807;24
2019-08-19 14:30:24.169594;24
2019-08-19 14:30:28.179799;24
2019-08-19 14:30:32.189610;24
2019-08-19 14:30:36.198802;24
2019-08-19 14:30:40.208348;24
2019-08-19 14:30:44.219133;24
2019-08-19 14:30:48.229073;24
2019-08-19 14:30:52.239195;24
2019-08-19 14:30:56.249101;24
2019-08-19 14:31:00.259507;24
2019-08-19 14:31:04.269424;24
2019-08-19 14:31:08.279580;24
2019-08-19 14:31:12.288375;24
2019-08-19 14:31:16.296483;24
2019-08-19 14:31:20.306804;24
2019-08-19 14:31:24.315618;24
2019-08-19 14:31:28.324281;24
2019-08-19 14:31:32.333142;24
2019-08-19 14:31:36.343292;24
2019-08-19 14:31:40.352035;24
2019-08-19 14:31:44.357281;24
2019-08-19 14:31:48.366600;24
2019-08-19 14:31:52.375651;24
2019-08-19 14:31:56.384265;28
2019-08-19 14:32:00.393291;30
2019-08-19 14:32:04.403501;28
2019-08-19 14:32:08.412974;30
2019-08-19 14:32:12.423970;31
2019-08-19 14:32:16.433729;31
2019-08-19 14:32:20.444057;31
2019-08-19 14:32:24.454340;31
2019-08-19 14:32:28.464277;31
2019-08-19 14:32:32.474221;31
2019-08-19 14:32:36.484234;31
2019-08-19 14:32:40.494404;31
2019-08-19 14:32:44.504068;31
2019-08-19 14:32:48.511668;31
2019-08-19 14:32:52.520257;31
2019-08-19 14:32:56.529046;31
2019-08-19 14:33:00.538236;31
2019-08-19 14:33:04.547023;31
2019-08-19 14:33:08.555840;31
2019-08-19 14:33:12.564434;31
